id_municipio,grupo,alvo_alfabetizado
1302553,1,0.22043010752688172
1302603,3,0.5196108108108108
1302702,1,0.6193895870736086
1302801,1,0.5163043478260869
1302900,1,0.5509433962264151
1303007,1,0.5955882352941176
1303106,1,0.3782894736842105
1303205,1,0.5870445344129555
1303304,1,0.5238095238095238
1303403,1,0.6214022140221402
1303502,1,0.4927536231884058
1303536,3,0.3377777777777778
1303569,1,0.46629213483146065
1303601,1,0.36764705882352944
1303700,1,0.418018018018018
1303809,1,0.41509433962264153
1303908,1,0.36936936936936937
1303957,1,0.4426229508196721
1304005,1,0.43646408839779005
1304062,1,0.40743944636678203
1304104,1,0.5137254901960784
1304203,1,0.43781094527363185
1304237,1,0.30405405405405406
1304260,1,0.19095477386934673
1304302,1,0.75
1304401,1,0.44357976653696496
1500107,1,0.3653543307086614
1500131,1,0.5483870967741935
1500206,1,0.4197292069632495
1500305,1,0.3902439024390244
1500347,1,0.4864864864864865
1500404,1,0.35570469798657717
1500503,1,0.39154929577464787
1500602,3,0.4573444515715202
1500701,1,0.3421828908554572
1500800,3,0.5354885755955274
1500859,1,0.4811320754716981
1500909,1,0.453125
1500958,1,0.5555555555555556
1501006,1,0.6415094339622641
1501105,1,0.5362318840579711
1501204,1,0.39080459770114945
1501253,1,0.4716981132075472
1501303,3,0.39777468706536856
1501402,3,0.5224001857010213
1501451,1,0.5786802030456852
1501501,3,0.6517509727626459
1501576,1,0.5280898876404494
1501600,1,0.32558139534883723
1501709,1,0.375609756097561
1501725,1,0.8743961352657005
1501758,1,0.7472527472527473
1501782,1,0.510934393638171
1501808,1,0.5666666666666667
1501907,1,0.519650655021834
1501956,1,0.5177304964539007
1502004,1,0.357487922705314
1502103,1,0.39526730937773885
1502152,3,0.6533523537803139
1502202,3,0.5950920245398773
1502301,1,0.4946236559139785
1502400,3,0.33544973544973544
1502509,1,0.7397959183673469
1502608,1,0.3711340206185567
1502707,3,0.5158102766798419
1502756,1,0.544
1502764,1,0.45161290322580644
1502772,1,0.7343173431734318
1502806,1,0.25882352941176473
1502855,1,0.42441860465116277
1502905,1,0.3396825396825397
1502939,3,0.6941176470588235
1502954,1,0.5136986301369864
1503002,1,0.5337837837837838
1503044,1,0.6710526315789473
1503077,1,0.32941176470588235
1503093,1,0.43666666666666665
1503101,1,0.3657505285412262
1503200,1,0.46534653465346537
1503309,1,0.4031746031746032
1503408,1,0.4489795918367347
1503457,1,0.4420731707317073
1503507,2,0.5050505050505051
1503606,3,0.6009852216748769
1503705,1,0.44650205761316875
1503754,1,0.2620320855614973
1503804,1,0.3771551724137931
1503903,1,0.5025575447570333
1504000,1,0.4921875
1504059,1,0.4713896457765668
1504109,1,0.6
1504208,3,0.5128461795128462
